Project Name,Package Name,Architecture Smell,Cause of the Smell
k-9-5.600,com.fsck.k9.ui.messageview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MessageCryptoPresenter; MessageTopView; MessageViewFragment; AttachmentController; AttachmentViewCallback; CryptoInfoDialog; OnCryptoClickListener; MessageContainerView; LockedAttachmentView; AttachmentView]; [MessageCryptoPresenter.MessageCryptoMvpView]; [MessageContainerView.OnRenderingFinishedListener]; [MessageTopView.SavedState]; [MessageViewFragment.MessageViewFragmentListener]; [AttachmentController.IntentAndResolvedActivitiesCount]; [AttachmentController.ViewAttachmentAsyncTask]; [AttachmentController.SaveAttachmentAsyncTask]; [DownloadImageTask]; [CryptoInfoDialog.OnClickShowCryptoKeyListener]. LCC (Lack of Component Cohesion) = 0.53
k-9-5.600,com.fsck.k9.activity.setup,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.mail.store.imap
k-9-5.600,com.fsck.k9.activity.setup,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConnectionSecurityAdapter; AccountSetupOutgoing; ConnectionSecurityHolder; AccountSetupIncoming; AccountSetupOptions; AccountSetupCheckSettings; SpinnerOption; AccountSetupAccountType; AccountSetupBasics; AccountSettings; AuthTypeHolder; AuthTypeAdapter; WelcomeMessage; AccountSetupComposition; AccountSetupNames]; [SliderPreference; FontSizeSettings; Prefs]; [AccountSetupCheckSettings.CheckDirection]; [AccountSetupCheckSettings.CheckAccountTask]; [AccountSetupBasics.Provider]; [AccountSettings.PopulateFolderPrefsTask]; [FolderSettings]; [OpenPgpAppSelectDialog]; [OpenPgpAppSelectDialog.OpenPgpAppSelectFragment]; [OpenPgpAppSelectDialog.ApgDeprecationDialogFragment]; [OpenPgpAppSelectDialog.OpenPgpProviderEntry]. LCC (Lack of Component Cohesion) = 0.41
k-9-5.600,com.fsck.k9.search,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.mailstore
k-9-5.600,com.fsck.k9.search,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SqlQueryBuilder; ConditionsTreeNode; LocalSearch; SearchAccount; SearchSpecification]; [SearchSpecification.Attribute]; [SearchSpecification.SearchField]; [SearchSpecification.SearchCondition]; [ConditionsTreeNode.Operator]. LCC (Lack of Component Cohesion) = 0.56
k-9-5.600,com.fsck.k9.fragment,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MessageListHandler; MessageListFragment; ConfirmationDialogFragment; MlfUtils; MessageListAdapter; MessageViewHolder]; [MessageListFragmentComparators; MLFProjectionInfo; MessageListFragmentComparators.AttachmentComparator; MessageListFragmentComparators.FlaggedComparator; MessageListFragmentComparators.UnreadComparator; MessageListFragmentComparators.DateComparator; MessageListFragmentComparators.ArrivalComparator; MessageListFragmentComparators.SubjectComparator]; [MessageListFragmentComparators.ReverseComparator]; [MessageListFragmentComparators.ComparatorChain]; [MessageListFragmentComparators.ReverseIdComparator]; [MessageListFragmentComparators.SenderComparator]; [MessageListFragment.MessageListActivityListener]; [MessageListFragment.FooterViewHolder]; [MessageListFragment.FolderOperation]; [MessageListFragment.ActionModeCallback]; [MessageListFragment.MessageListFragmentListener]; [ProgressDialogFragment]; [ProgressDialogFragment.CancelListener]; [AttachmentDownloadDialogFragment]; [AttachmentDownloadDialogFragment.AttachmentDownloadCancelListener]; [ConfirmationDialogFragment.ConfirmationDialogFragmentListener]. LCC (Lack of Component Cohesion) = 0.57
k-9-5.600,com.fsck.k9.view,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 35
k-9-5.600,com.fsck.k9.view,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.activity.compose; com.fsck.k9.activity; com.fsck.k9.ui.messageview
k-9-5.600,com.fsck.k9.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RigidWebView; MessageWebView; K9WebViewClient; K9WebViewClient.PreLollipopWebViewClient; K9WebViewClient.LollipopWebViewClient]; [ThemeUtils; MessageCryptoStatusView; MessageHeader; MessageCryptoDisplayStatus; MessageTitleView]; [LinearViewAnimator]; [ViewSwitcher]; [ViewSwitcher.OnSwitchCompleteListener]; [ClientCertificateSpinner]; [ClientCertificateSpinner.OnClientCertificateChangedListener]; [NonLockingScrollView]; [NonLockingScrollView.HierarchyTreeChangeListener]; [ColorChip]; [CryptoModeSelector]; [CryptoModeSelector.CryptoStatusSelectedListener]; [CryptoModeSelector.CryptoModeSelectorState]; [HighlightDialogFragment]; [RecipientSelectView]; [RecipientSelectView.RecipientCryptoStatus]; [RecipientSelectView.TokenListener]; [RecipientSelectView.RecipientTokenSpan]; [RecipientSelectView.RecipientTokenViewHolder]; [RecipientSelectView.Recipient]; [FoldableLinearLayout; FoldableLinearLayout.SavedState]; [MessageHeader.HeaderEntry]; [MessageHeader.SavedState]; [MessageHeader.OnLayoutChangedListener]; [MessageWebView.OnPageFinishedListener]; [ToolableViewAnimator]. LCC (Lack of Component Cohesion) = 0.74
k-9-5.600,com.fsck.k9.service,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.controller
k-9-5.600,com.fsck.k9.service,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PushService; MailService; BootReceiver; SleepService; CoreService; RemoteControlService; ShutdownReceiver; PollService; CoreReceiver; RemoteControlReceiver]; [PollService.Listener]; [StorageReceiver]; [DatabaseUpgradeService]; [SleepService.SleepDatum]; [StorageGoneReceiver]. LCC (Lack of Component Cohesion) = 0.4
