Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
AntennaPod-2.1.1,de.danoeh.antennapod.core.sync.gpoddernet,GpodnetService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
AntennaPod-2.1.1,de.danoeh.antennapod.core.sync.model,EpisodeAction.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
AntennaPod-2.1.1,de.danoeh.antennapod.core.sync,SyncService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
AntennaPod-2.1.1,de.danoeh.antennapod.core.service,PlayerWidgetJobService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
AntennaPod-2.1.1,de.danoeh.antennapod.core.service.download.handler,MediaDownloadedHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
AntennaPod-2.1.1,de.danoeh.antennapod.core.service.download.handler,FeedParserTask,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
AntennaPod-2.1.1,de.danoeh.antennapod.core.service.download.handler,FeedSyncTask,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
AntennaPod-2.1.1,de.test.antennapod.ui,NavigationDrawerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
AntennaPod-2.1.1,de.test.antennapod.ui,UITestUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
AntennaPod-2.1.1,de.test.antennapod.ui,SpeedChangeTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
AntennaPod-2.1.1,de.test.antennapod.storage,DBWriterTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
AntennaPod-2.1.1,de.test.antennapod.storage,DBTasksTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
AntennaPod-2.1.1,de.test.antennapod.storage,AutoDownloadTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
AntennaPod-2.1.1,de.test.antennapod.playback,PlaybackTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
AntennaPod-2.1.1,de.test.antennapod.service.playback,PlaybackServiceMediaPlayerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
AntennaPod-2.1.1,de.test.antennapod.service.playback,PlaybackServiceTaskManagerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
AntennaPod-2.1.1,de.test.antennapod.service.download,DownloadServiceTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
AntennaPod-2.1.1,de.test.antennapod.service.download,HttpDownloaderTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
AntennaPod-2.1.1,de.danoeh.antennapod.activity,OnlineFeedViewActivity,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30
