Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,TreatMedicalPatient,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,UnloadVehicleGarage,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ExploreSite,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ManufactureGood,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,RepairMalfunction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,RepairEmergencyMalfunctionEVA,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,PerformLaboratoryResearch,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ListenToMusic,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,Teach,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,CompileScientificStudyResults,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,CollectMinedMinerals,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,BiologyStudyFieldWork,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,MaintenanceEVA,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ReviewJobReassignment,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,UnloadVehicleEVA,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,PlanMission,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,StudyFieldSamples,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,Sleep,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,MeetTogether,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,EnterAirlock,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,PrepareDessert,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,AreologyStudyFieldWork,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,PeerReviewStudyPaper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,SelfTreatHealthProblem,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ProduceFood,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,WalkOutside,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,WalkSettlementInterior,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,PlayHoloGame,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,LoadVehicleEVA,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,AssistScientificStudyResearcher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,Maintenance,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ExitAirlock,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,RestingMedicalRecovery,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ToggleResourceProcess,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,NegotiateTrade,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,Walk,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,LoadVehicleGarage,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: availableDesserts (101)
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,LoadVehicleGarage,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,MeteorologyStudyFieldWork,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,HaveConversation,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,SalvageGood,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,DriveGroundVehicle,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,DigLocalIce,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,ManufactureConstructionMaterials,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.task,CollectResources,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
