index,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label,classpath,Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no,Project_type
1361,org.thoughtcrime.securesms.conversationlist.model.MessageResult,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MessageResult,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/conversationlist/model/MessageResult.java,MessageResult,30,5,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,org.thoughtcrime.securesms.conversationlist.model.MessageResult,Signal-Android-4.60.5,org.thoughtcrime.securesms.conversationlist.model,MessageResult,5,5,1,1,17,1,0,0,0,3,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/conversationlist/model/MessageResult.java,7,Mobile
1362,org.thoughtcrime.securesms.crypto.ClassicDecryptingPartInputStream,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ClassicDecryptingPartInputStream,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/ClassicDecryptingPartInputStream.java,ClassicDecryptingPartInputStream,170,3,4,0,0,FALSE,FALSE,5,FALSE,FALSE,6,7,18,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.crypto.ClassicDecryptingPartInputStream,Signal-Android-4.60.5,org.thoughtcrime.securesms.crypto,ClassicDecryptingPartInputStream,3,0,4,1,90,10,0,0,0,5,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/ClassicDecryptingPartInputStream.java,41,Mobile
1363,org.thoughtcrime.securesms.crypto.MasterSecretUtil,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MasterSecretUtil,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/MasterSecretUtil.java,MasterSecretUtil,372,5,24,0,5,FALSE,FALSE,3,FALSE,FALSE,9,58,27,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.crypto.MasterSecretUtil,Signal-Android-4.60.5,org.thoughtcrime.securesms.crypto,MasterSecretUtil,5,2,24,8,235,33,0,0,0,10,7,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/MasterSecretUtil.java,51,Mobile
1364,org.thoughtcrime.securesms.crypto.ModernDecryptingPartInputStream,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ModernDecryptingPartInputStream,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/ModernDecryptingPartInputStream.java,ModernDecryptingPartInputStream,84,0,4,0,0,FALSE,FALSE,5,FALSE,FALSE,2,13,15,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.crypto.ModernDecryptingPartInputStream,Signal-Android-4.60.5,org.thoughtcrime.securesms.crypto,ModernDecryptingPartInputStream,0,0,4,2,43,8,0,0,-1,7,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/ModernDecryptingPartInputStream.java,23,Mobile
1365,org.thoughtcrime.securesms.crypto.ModernEncryptingPartOutputStream,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ModernEncryptingPartOutputStream,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/ModernEncryptingPartOutputStream.java,ModernEncryptingPartOutputStream,60,0,2,0,1,FALSE,FALSE,5,FALSE,FALSE,1,4,16,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.crypto.ModernEncryptingPartOutputStream,Signal-Android-4.60.5,org.thoughtcrime.securesms.crypto,ModernEncryptingPartOutputStream,0,0,2,2,28,3,0,0,-1,5,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/ModernEncryptingPartOutputStream.java,23,Mobile
1366,org.thoughtcrime.securesms.crypto.PreKeyUtil,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PreKeyUtil,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/PreKeyUtil.java,PreKeyUtil,92,2,4,1,1,FALSE,FALSE,3,FALSE,FALSE,1,7,14,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.crypto.PreKeyUtil,Signal-Android-4.60.5,org.thoughtcrime.securesms.crypto,PreKeyUtil,2,0,4,4,42,6,0,0,1,5,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/PreKeyUtil.java,37,Mobile
1367,org.thoughtcrime.securesms.crypto.UnidentifiedAccessUtil,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,UnidentifiedAccessUtil,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/UnidentifiedAccessUtil.java,UnidentifiedAccessUtil,116,1,4,0,4,FALSE,FALSE,3,FALSE,FALSE,7,4,20,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.crypto.UnidentifiedAccessUtil,Signal-Android-4.60.5,org.thoughtcrime.securesms.crypto,UnidentifiedAccessUtil,1,0,4,3,0,14,0,0,0.5,29,7,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/UnidentifiedAccessUtil.java,27,Mobile
1368,org.thoughtcrime.securesms.crypto.storage.TextSecureIdentityKeyStore,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TextSecureIdentityKeyStore,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/storage/TextSecureIdentityKeyStore.java,TextSecureIdentityKeyStore,166,4,8,0,3,FALSE,FALSE,5,FALSE,FALSE,14,12,18,28,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.crypto.storage.TextSecureIdentityKeyStore,Signal-Android-4.60.5,org.thoughtcrime.securesms.crypto.storage,TextSecureIdentityKeyStore,4,0,9,7,0,25,0,0,0,1,9,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/crypto/storage/TextSecureIdentityKeyStore.java,24,Mobile
1369,org.thoughtcrime.securesms.database.ApnDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ApnDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/ApnDatabase.java,ApnDatabase,174,30,4,0,4,TRUE,FALSE,2,FALSE,FALSE,10,5,14,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.ApnDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,ApnDatabase,30,0,5,3,97,15,0,0,0,1,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/ApnDatabase.java,36,Mobile
1370,org.thoughtcrime.securesms.database.AttachmentDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,AttachmentDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/AttachmentDatabase.java,AttachmentDatabase,1489,49,51,6,12,TRUE,FALSE,2,FALSE,FALSE,76,92,65,195,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.thoughtcrime.securesms.database.AttachmentDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,AttachmentDatabase,59,18,52,32,0,132,0,1,0.038461538,45,22,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/AttachmentDatabase.java,90,Mobile
1371,org.thoughtcrime.securesms.database.CursorRecyclerViewAdapter,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,CursorRecyclerViewAdapter,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/CursorRecyclerViewAdapter.java,CursorRecyclerViewAdapter,280,10,29,2,14,FALSE,FALSE,4,TRUE,FALSE,18,23,12,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider,org.thoughtcrime.securesms.database.CursorRecyclerViewAdapter,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,CursorRecyclerViewAdapter,11,0,32,20,0,53,0,0,0.0625,1,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/CursorRecyclerViewAdapter.java,34,Mobile
1372,org.thoughtcrime.securesms.database.DatabaseContentProviders,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DatabaseContentProviders,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/DatabaseContentProviders.java,DatabaseContentProviders,75,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,6,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.DatabaseContentProviders,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,DatabaseContentProviders,5,4,0,0,43,0,0,0,-1,10,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/DatabaseContentProviders.java,10,Mobile
1373,org.thoughtcrime.securesms.database.DatabaseFactory,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DatabaseFactory,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/DatabaseFactory.java,DatabaseFactory,240,25,28,0,25,TRUE,FALSE,2,FALSE,FALSE,4,31,14,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.DatabaseFactory,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,DatabaseFactory,25,0,29,27,159,33,0,0,0,159,31,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/DatabaseFactory.java,36,Mobile
1374,org.thoughtcrime.securesms.database.DraftDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DraftDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/DraftDatabase.java,DraftDatabase,166,7,5,0,1,TRUE,FALSE,2,FALSE,FALSE,5,5,11,13,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.DraftDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,DraftDatabase,15,12,6,4,0,10,0,1,0.3333333333333333,4,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/DraftDatabase.java,18,Mobile
1375,org.thoughtcrime.securesms.database.FlipperSqlCipherAdapter,Signal-Android-4.60.5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,FlipperSqlCipherAdapter,Signal-Android-4.60.5/app/src/flipper/java/org/thoughtcrime/securesms/database/FlipperSqlCipherAdapter.java,FlipperSqlCipherAdapter,245,0,13,0,7,TRUE,FALSE,4,TRUE,FALSE,2,25,17,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.FlipperSqlCipherAdapter,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,FlipperSqlCipherAdapter,1,0,14,7,0,31,0,0,0.3571428571428571,0,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/flipper/java/org/thoughtcrime/securesms/database/FlipperSqlCipherAdapter.java,26,Mobile
1376,org.thoughtcrime.securesms.database.GroupDatabase,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,GroupDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/GroupDatabase.java,GroupDatabase,819,22,30,1,12,TRUE,FALSE,2,FALSE,FALSE,39,54,37,117,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.thoughtcrime.securesms.database.GroupDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,GroupDatabase,41,2,32,27,549,59,0,1,0.0625,34,10,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/GroupDatabase.java,46,Mobile
1377,org.thoughtcrime.securesms.database.IdentityDatabase,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IdentityDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/IdentityDatabase.java,IdentityDatabase,292,10,11,2,3,TRUE,FALSE,2,FALSE,FALSE,11,28,16,29,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.IdentityDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,IdentityDatabase,17,1,14,9,184,28,0,1,0.1428571428571428,14,6,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/IdentityDatabase.java,39,Mobile
1378,org.thoughtcrime.securesms.database.JobDatabase,Signal-Android-4.60.5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,JobDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/JobDatabase.java,JobDatabase,292,4,15,0,3,TRUE,FALSE,2,FALSE,FALSE,0,19,12,55,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.JobDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,JobDatabase,30,4,16,10,193,24,0,1,0.125,5,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/JobDatabase.java,19,Mobile
1379,org.thoughtcrime.securesms.database.KeyValueDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,KeyValueDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/KeyValueDatabase.java,KeyValueDatabase,135,6,2,0,1,TRUE,FALSE,3,FALSE,FALSE,2,2,9,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.KeyValueDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,KeyValueDatabase,7,2,6,4,101,21,0,1,0.5,4,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/KeyValueDatabase.java,17,Mobile
1380,org.thoughtcrime.securesms.database.MediaDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MediaDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MediaDatabase.java,MediaDatabase,295,8,8,0,5,TRUE,FALSE,2,FALSE,FALSE,2,12,11,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.MediaDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,MediaDatabase,19,1,12,8,0,20,0,1,0.5833333333333334,16,9,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MediaDatabase.java,19,Mobile
1381,org.thoughtcrime.securesms.database.MegaphoneDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MegaphoneDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MegaphoneDatabase.java,MegaphoneDatabase,144,9,6,0,1,TRUE,FALSE,2,FALSE,FALSE,1,8,14,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.MegaphoneDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,MegaphoneDatabase,9,1,7,6,93,11,0,1,0.2857142857142857,3,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MegaphoneDatabase.java,22,Mobile
1382,org.thoughtcrime.securesms.database.MessagingDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,MessagingDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MessagingDatabase.java,MessagingDatabase,517,1,26,4,12,TRUE,FALSE,2,FALSE,FALSE,15,47,26,88,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider,org.thoughtcrime.securesms.database.MessagingDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,MessagingDatabase,12,0,36,14,374,53,2,1,0.055555556,8,8,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MessagingDatabase.java,35,Mobile
1383,org.thoughtcrime.securesms.database.MmsDatabase,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,MmsDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MmsDatabase.java,MmsDatabase,1715,28,72,6,20,TRUE,FALSE,2,FALSE,FALSE,79,111,63,246,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.thoughtcrime.securesms.database.MmsDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,MmsDatabase,42,12,73,53,1112,161,0,2,0.095890411,27,33,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MmsDatabase.java,89,Mobile
1384,org.thoughtcrime.securesms.database.MmsSmsDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,MmsSmsDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MmsSmsDatabase.java,MmsSmsDatabase,598,5,27,0,21,TRUE,FALSE,3,FALSE,FALSE,15,41,16,35,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.MmsSmsDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,MmsSmsDatabase,8,3,28,25,328,43,0,1,0.5357142857142857,19,9,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/MmsSmsDatabase.java,40,Mobile
1385,org.thoughtcrime.securesms.database.NotInDirectoryException,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NotInDirectoryException,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/NotInDirectoryException.java,NotInDirectoryException,4,0,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,org.thoughtcrime.securesms.database.NotInDirectoryException,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,NotInDirectoryException,0,0,0,0,2,0,0,0,-1,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/NotInDirectoryException.java,3,Mobile
1386,org.thoughtcrime.securesms.database.PushDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PushDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/PushDatabase.java,PushDatabase,184,13,6,0,2,TRUE,FALSE,2,FALSE,FALSE,5,5,17,30,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.PushDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,PushDatabase,14,11,7,6,107,11,0,1,0.2857142857142857,7,7,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/PushDatabase.java,25,Mobile
1387,org.thoughtcrime.securesms.database.RecipientDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,RecipientDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/RecipientDatabase.java,RecipientDatabase,2059,53,88,27,34,TRUE,FALSE,2,FALSE,FALSE,71,113,57,299,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.thoughtcrime.securesms.database.RecipientDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,RecipientDatabase,104,11,108,86,0,204,0,1,0.037037037,51,27,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/RecipientDatabase.java,66,Mobile
1388,org.thoughtcrime.securesms.database.SignedPreKeyDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SignedPreKeyDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/SignedPreKeyDatabase.java,SignedPreKeyDatabase,117,9,4,0,2,TRUE,FALSE,4,FALSE,FALSE,1,4,18,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.thoughtcrime.securesms.database.SignedPreKeyDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,SignedPreKeyDatabase,9,7,5,4,66,7,0,1,0.4,4,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/SignedPreKeyDatabase.java,26,Mobile
1389,org.thoughtcrime.securesms.database.SmsDatabase,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,SmsDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/SmsDatabase.java,SmsDatabase,1020,17,68,5,13,TRUE,FALSE,2,FALSE,FALSE,43,86,34,141,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,org.thoughtcrime.securesms.database.SmsDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,SmsDatabase,25,14,69,50,658,123,0,2,0.072463768,25,14,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/SmsDatabase.java,60,Mobile
1390,org.thoughtcrime.securesms.database.SmsMigrator,Signal-Android-4.60.5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,SmsMigrator,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/SmsMigrator.java,SmsMigrator,288,1,9,0,3,TRUE,FALSE,2,TRUE,FALSE,14,29,16,29,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.SmsMigrator,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,SmsMigrator,16,4,9,1,191,26,0,0,0,0,8,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/SmsMigrator.java,41,Mobile
1391,org.thoughtcrime.securesms.database.StickerDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,StickerDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/StickerDatabase.java,StickerDatabase,509,20,24,0,9,TRUE,FALSE,2,FALSE,FALSE,15,35,29,60,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,org.thoughtcrime.securesms.database.StickerDatabase,Signal-Android-4.60.5,org.thoughtcrime.securesms.database,StickerDatabase,25,7,25,18,341,40,0,1,0,13,10,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/database/StickerDatabase.java,37,Mobile
