,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
58,com.amaze.filemanager.filesystem.RootHelper,AmazeFileManager-3.5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RootHelper,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/RootHelper.java,RootHelper,201,4,5,0,1,FALSE,FALSE,2,TRUE,FALSE,15,6,9,23,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
59,com.amaze.filemanager.filesystem.StorageNaming,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,StorageNaming,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/StorageNaming.java,StorageNaming,49,0,1,0,1,FALSE,FALSE,2,FALSE,FALSE,1,2,3,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
60,com.amaze.filemanager.filesystem.cloud.CloudStreamServer,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CloudStreamServer,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/cloud/CloudStreamServer.java,CloudStreamServer,1096,7,3,0,0,FALSE,FALSE,3,TRUE,FALSE,75,2,24,112,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
61,com.amaze.filemanager.filesystem.cloud.CloudStreamer,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CloudStreamer,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/cloud/CloudStreamer.java,CloudStreamer,139,7,5,1,1,FALSE,FALSE,2,TRUE,FALSE,9,9,7,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
62,com.amaze.filemanager.filesystem.cloud.CloudUtil,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CloudUtil,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/cloud/CloudUtil.java,CloudUtil,373,1,6,0,2,FALSE,FALSE,2,FALSE,FALSE,9,16,36,48,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
63,com.amaze.filemanager.filesystem.compressed.CompressedHelper,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CompressedHelper,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/CompressedHelper.java,CompressedHelper,210,10,14,0,4,FALSE,FALSE,2,TRUE,FALSE,3,18,22,14,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
64,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.Bzip2Extractor,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bzip2Extractor,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/Bzip2Extractor.java,Bzip2Extractor,116,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,4,5,14,16,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
65,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.GzipExtractor,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GzipExtractor,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/GzipExtractor.java,GzipExtractor,128,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,7,5,15,19,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
66,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.LzmaExtractor,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LzmaExtractor,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/LzmaExtractor.java,LzmaExtractor,116,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,4,5,14,16,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
67,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.RarExtractor,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RarExtractor,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/RarExtractor.java,RarExtractor,124,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,7,5,15,17,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
68,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.SevenZipExtractor,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SevenZipExtractor,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/SevenZipExtractor.java,SevenZipExtractor,127,0,2,0,0,FALSE,FALSE,3,TRUE,FALSE,5,5,13,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
69,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.TarExtractor,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TarExtractor,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/TarExtractor.java,TarExtractor,126,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,7,5,15,19,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
70,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.XzExtractor,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,XzExtractor,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/XzExtractor.java,XzExtractor,116,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,4,5,14,16,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
71,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.ZipExtractor,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ZipExtractor,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/ZipExtractor.java,ZipExtractor,141,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,9,5,17,21,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
72,com.amaze.filemanager.filesystem.files.EncryptDecryptUtils,AmazeFileManager-3.5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EncryptDecryptUtils,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/files/EncryptDecryptUtils.java,EncryptDecryptUtils,243,1,3,0,0,FALSE,FALSE,3,FALSE,FALSE,5,13,21,31,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
73,com.amaze.filemanager.filesystem.files.FileListSorter,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FileListSorter,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/files/FileListSorter.java,FileListSorter,126,3,3,0,1,FALSE,FALSE,3,TRUE,FALSE,9,4,2,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
74,com.amaze.filemanager.filesystem.files.FileUtils,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,FileUtils,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/FileUtils.java,FileUtils,86,1,3,0,0,FALSE,FALSE,2,FALSE,FALSE,1,6,12,13,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
75,com.amaze.filemanager.filesystem.files.GenericCopyUtil,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GenericCopyUtil,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/files/GenericCopyUtil.java,GenericCopyUtil,446,8,7,0,0,FALSE,FALSE,3,FALSE,FALSE,22,13,34,82,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
76,com.amaze.filemanager.filesystem.smbstreamer.StreamServer,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,StreamServer,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/smbstreamer/StreamServer.java,StreamServer,721,8,2,0,0,FALSE,FALSE,2,TRUE,FALSE,45,1,24,74,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
77,com.amaze.filemanager.filesystem.smbstreamer.Streamer,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Streamer,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/smbstreamer/Streamer.java,Streamer,157,6,6,1,2,FALSE,FALSE,1,TRUE,FALSE,13,9,7,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
78,com.amaze.filemanager.filesystem.ssh.SshClientUtils,AmazeFileManager-3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SshClientUtils,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/ssh/SshClientUtils.java,SshClientUtils,320,1,11,0,0,FALSE,FALSE,3,FALSE,FALSE,8,18,32,35,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider
79,com.amaze.filemanager.filesystem.ssh.SshConnectionPool,AmazeFileManager-3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SshConnectionPool,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/ssh/SshConnectionPool.java,SshConnectionPool,352,6,11,1,4,FALSE,FALSE,3,FALSE,FALSE,16,19,19,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
80,com.amaze.filemanager.ui.ItemPopupMenu,AmazeFileManager-3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ItemPopupMenu,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/ItemPopupMenu.java,ItemPopupMenu,271,13,1,0,0,FALSE,FALSE,3,FALSE,FALSE,5,1,26,38,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
81,com.amaze.filemanager.ui.activities.AboutActivity,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,AboutActivity,Omni-Notes-6.0.5/omniNotes/src/main/java/it/feio/android/omninotes/AboutActivity.java,AboutActivity,59,0,4,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,3,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
82,edu.usf.cutr.opentripplanner.android.AboutActivity,OpenTripPlanner-for-Android-2.1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,AboutActivity,Omni-Notes-6.0.5/omniNotes/src/main/java/it/feio/android/omninotes/AboutActivity.java,AboutActivity,59,0,4,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,3,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
83,com.amaze.filemanager.ui.activities.DatabaseViewerActivity,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DatabaseViewerActivity,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/DatabaseViewerActivity.java,DatabaseViewerActivity,171,9,7,0,1,TRUE,FALSE,3,FALSE,FALSE,5,5,17,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
84,com.amaze.filemanager.ui.activities.MainActivity,AmazeFileManager-3.5.2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,MainActivity,Timber-1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,FALSE,FALSE,2,FALSE,FALSE,17,12,44,81,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
85,com.naman14.timber.activities.MainActivity,Timber-1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,MainActivity,Timber-1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,FALSE,FALSE,2,FALSE,FALSE,17,12,44,81,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
86,com.xiecc.seeWeather.modules.ui.MainActivity,SeeWeather-2.03,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,MainActivity,Timber-1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,FALSE,FALSE,2,FALSE,FALSE,17,12,44,81,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
87,de.danoeh.antennapod.activity.MainActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,MainActivity,Timber-1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,FALSE,FALSE,2,FALSE,FALSE,17,12,44,81,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
88,it.feio.android.omninotes.MainActivity,Omni-Notes-v6.0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,MainActivity,Timber-1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,FALSE,FALSE,2,FALSE,FALSE,17,12,44,81,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
89,com.amaze.filemanager.ui.activities.PreferencesActivity,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PreferencesActivity,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/PreferencesActivity.java,PreferencesActivity,329,11,16,1,1,FALSE,FALSE,2,FALSE,FALSE,15,13,37,24,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
90,com.amaze.filemanager.ui.activities.TextEditorActivity,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,TextEditorActivity,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/TextEditorActivity.java,TextEditorActivity,636,19,17,0,0,FALSE,FALSE,3,FALSE,FALSE,32,16,49,107,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
91,com.amaze.filemanager.ui.activities.superclasses.PreferenceActivity,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PreferenceActivity,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/PreferenceActivity.java,PreferenceActivity,169,2,7,0,2,FALSE,FALSE,2,FALSE,FALSE,4,6,22,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
92,de.danoeh.antennapod.activity.PreferenceActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PreferenceActivity,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/PreferenceActivity.java,PreferenceActivity,169,2,7,0,2,FALSE,FALSE,2,FALSE,FALSE,4,6,22,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
93,com.amaze.filemanager.ui.activities.superclasses.ThemedActivity,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ThemedActivity,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/superclasses/ThemedActivity.java,ThemedActivity,278,0,10,3,4,FALSE,FALSE,2,FALSE,FALSE,28,3,23,16,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
94,com.amaze.filemanager.ui.colors.ColorUtils,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ColorUtils,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/colors/ColorUtils.java,ColorUtils,68,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,1,4,6,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
95,com.amaze.filemanager.ui.dialogs.ColorPickerDialog,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ColorPickerDialog,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerDialog.java,ColorPickerDialog,202,16,16,5,2,FALSE,FALSE,3,FALSE,FALSE,12,22,10,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
96,org.gnucash.android.ui.colorpicker.ColorPickerDialog,gnucash-android-v2.4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ColorPickerDialog,gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerDialog.java,ColorPickerDialog,202,16,16,5,2,FALSE,FALSE,3,FALSE,FALSE,12,22,10,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
97,com.amaze.filemanager.ui.dialogs.GeneralDialogCreation,AmazeFileManager-3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GeneralDialogCreation,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/dialogs/GeneralDialogCreation.java,GeneralDialogCreation,1446,1,11,0,0,FALSE,FALSE,3,FALSE,FALSE,49,53,88,227,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
98,com.amaze.filemanager.ui.dialogs.SftpConnectDialog,AmazeFileManager-3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SftpConnectDialog,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/dialogs/SftpConnectDialog.java,SftpConnectDialog,532,8,2,0,0,FALSE,FALSE,3,FALSE,FALSE,20,2,48,70,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
99,com.amaze.filemanager.ui.dialogs.SmbSearchDialog,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SmbSearchDialog,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/dialogs/SmbSearchDialog.java,SmbSearchDialog,236,5,3,0,0,FALSE,FALSE,3,FALSE,FALSE,14,2,25,14,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
100,com.amaze.filemanager.ui.dialogs.share.ShareTask,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ShareTask,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/dialogs/share/ShareTask.java,ShareTask,134,7,3,0,0,FALSE,FALSE,2,FALSE,FALSE,4,4,14,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
101,com.amaze.filemanager.ui.fragments.AppsListFragment,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,AppsListFragment,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/AppsListFragment.java,AppsListFragment,188,11,7,0,1,FALSE,FALSE,3,FALSE,FALSE,6,8,22,16,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
102,com.amaze.filemanager.ui.fragments.CloudSheetFragment,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CloudSheetFragment,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/CloudSheetFragment.java,CloudSheetFragment,176,3,4,1,0,FALSE,FALSE,3,FALSE,FALSE,3,5,20,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
103,com.amaze.filemanager.ui.fragments.CompressedExplorerFragment,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,CompressedExplorerFragment,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/CompressedExplorerFragment.java,CompressedExplorerFragment,542,34,20,0,2,FALSE,FALSE,3,FALSE,FALSE,27,11,54,68,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
104,com.amaze.filemanager.ui.fragments.DbViewerFragment,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DbViewerFragment,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/DbViewerFragment.java,DbViewerFragment,96,7,3,0,0,FALSE,FALSE,3,FALSE,FALSE,1,4,16,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
105,com.amaze.filemanager.ui.fragments.FtpServerFragment,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,FtpServerFragment,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/FtpServerFragment.java,FtpServerFragment,697,12,29,4,8,FALSE,FALSE,3,FALSE,FALSE,25,17,48,119,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
106,com.amaze.filemanager.ui.fragments.MainFragment,AmazeFileManager-3.5.2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,MainFragment,Timber-1.8/app/src/main/java/com/naman14/timber/fragments/MainFragment.java,MainFragment,146,2,7,1,0,FALSE,FALSE,2,FALSE,FALSE,3,7,21,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
107,edu.usf.cutr.opentripplanner.android.fragments.MainFragment,OpenTripPlanner-for-Android-2.1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,MainFragment,Timber-1.8/app/src/main/java/com/naman14/timber/fragments/MainFragment.java,MainFragment,146,2,7,1,0,FALSE,FALSE,2,FALSE,FALSE,3,7,21,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
108,com.amaze.filemanager.ui.fragments.ProcessViewerFragment,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,ProcessViewerFragment,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/ProcessViewerFragment.java,ProcessViewerFragment,474,13,10,1,0,FALSE,FALSE,3,FALSE,FALSE,13,12,42,55,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
109,com.amaze.filemanager.ui.fragments.SearchWorkerFragment,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SearchWorkerFragment,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/SearchWorkerFragment.java,SearchWorkerFragment,104,8,4,0,0,FALSE,FALSE,3,FALSE,FALSE,0,3,8,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
110,com.amaze.filemanager.ui.fragments.TabFragment,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,TabFragment,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/TabFragment.java,TabFragment,425,14,14,0,2,FALSE,FALSE,2,FALSE,FALSE,30,20,33,51,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
111,com.amaze.filemanager.ui.fragments.preference_fragments.ColorPref,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ColorPref,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/ColorPref.java,ColorPref,356,10,15,0,0,FALSE,FALSE,2,FALSE,FALSE,20,7,21,34,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
112,com.amaze.filemanager.ui.fragments.preference_fragments.FoldersPref,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FoldersPref,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/FoldersPref.java,FoldersPref,300,5,8,0,0,FALSE,FALSE,2,FALSE,FALSE,3,8,24,53,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
113,com.amaze.filemanager.ui.fragments.preference_fragments.PrefFrag,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PrefFrag,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/PrefFrag.java,PrefFrag,417,4,6,0,0,FALSE,FALSE,2,FALSE,FALSE,12,6,42,58,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
114,com.amaze.filemanager.ui.fragments.preference_fragments.PreferencesConstants,AmazeFileManager-3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PreferencesConstants,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/PreferencesConstants.java,PreferencesConstants,103,54,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
115,com.amaze.filemanager.ui.icons.Icons,AmazeFileManager-3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Icons,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/icons/Icons.java,Icons,252,3,5,0,1,FALSE,FALSE,1,FALSE,FALSE,8,10,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
