Project Name,Package Name,Architecture Smell,Cause of the Smell
keepassdroid-2.5.9,com.keepassdroid.crypto.keyDerivation,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.crypto.keyDerivation; com.keepassdroid.database; com.keepassdroid.crypto.keyDerivation
keepassdroid-2.5.9,com.keepassdroid.crypto.engine,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.keepassdroid.crypto
keepassdroid-2.5.9,com.keepassdroid.compat,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.keepassdroid.utils
keepassdroid-2.5.9,com.keepassdroid.compat,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClipDataCompat]; [KeyguardManagerCompat]; [ContentResolverCompat]; [KeyGenParameterSpecCompat]; [PRNGFixes]; [PRNGFixes.LinuxPRNGSecureRandomProvider]; [PRNGFixes.LinuxPRNGSecureRandom]; [StorageAF]. LCC (Lack of Component Cohesion) = 1.0
keepassdroid-2.5.9,com.keepassdroid.compat,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.compat; com.keepassdroid.utils; com.keepassdroid.compat
keepassdroid-2.5.9,com.keepassdroid.app,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.keepassdroid; com.keepassdroid.fileselect; com.keepassdroid.compat
keepassdroid-2.5.9,com.keepassdroid.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.app; com.keepassdroid.fileselect; com.keepassdroid.app
keepassdroid-2.5.9,com.keepassdroid.fileselect,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BrowserDialog; FileSelectActivity; RecentFileHistory; FileDbHelper]; [FileDbHelper.DatabaseHelper]; [FileSelectActivity.LaunchGroupActivity]; [FileSelectActivity.CollectPassword]. LCC (Lack of Component Cohesion) = 0.57
keepassdroid-2.5.9,com.keepassdroid.stream,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.keepassdroid.utils
keepassdroid-2.5.9,com.keepassdroid.stream,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LEDataInputStream; HmacBlockInputStream; HashedBlockInputStream; LEDataOutputStream; HmacBlockOutputStream; HmacBlockStream; HashedBlockOutputStream; NullOutputStream]; [MacOutputStream]; [CountInputStream]; [RandomFileOutputStream]; [CopyInputStream]; [CountOutputStream]; [BetterCipherInputStream]. LCC (Lack of Component Cohesion) = 0.5
keepassdroid-2.5.9,com.keepassdroid.stream,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.stream; com.keepassdroid.utils; com.keepassdroid.stream
keepassdroid-2.5.9,com.keepassdroid.timeout,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.keepassdroid.timers
keepassdroid-2.5.9,com.keepassdroid.utils,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.keepassdroid.database
keepassdroid-2.5.9,com.keepassdroid.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PermissionUtil]; [Util; MemUtil]; [EmptyUtils; UriUtil]; [SprContextV4; SprEngineV4; StrUtil; SprEngine]; [Interaction]; [DateUtil]; [Types; UuidUtil]; [NotificationUtil]; [SprEngineV4.TargetResult]. LCC (Lack of Component Cohesion) = 0.6
keepassdroid-2.5.9,com.keepassdroid.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GroupRootView]; [EntrySection]; [GroupViewOnlyView]; [GroupHeaderView]; [FileNameView]; [GroupAddEntryView]; [TextViewSelect; PasswordTextViewSelect]; [PwEntryView; ClickView; PwGroupView; PwGroupViewV3]; [GroupEmptyView]; [EntryContentsView]; [PasswordEditText]; [EntryEditSection]; [NoFocusScrollView]. LCC (Lack of Component Cohesion) = 0.76
keepassdroid-2.5.9,com.keepassdroid.collections,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid.collections; com.keepassdroid.stream; com.keepassdroid.utils; com.keepassdroid.database; com.keepassdroid.collections
