Project Name,Package Name,Architecture Smell,Cause of the Smell
gnucash-android-2.4.1,org.gnucash.android.ui.account,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.account; org.gnucash.android.ui.homescreen; org.gnucash.android.ui.common; org.gnucash.android.ui.account
gnucash-android-2.4.1,org.gnucash.android.ui.account,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.account; org.gnucash.android.ui.util.widget; org.gnucash.android.util; org.gnucash.android.ui.account
gnucash-android-2.4.1,org.gnucash.android.ui.budget,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BudgetDetailFragment; BudgetListFragment]; [BudgetDetailFragment.BudgetAmountAdapter]; [BudgetDetailFragment.BudgetAmountViewHolder]; [BudgetAmountEditorFragment]; [BudgetAmountEditorFragment.BudgetAmountViewHolder]; [BudgetFormFragment]; [BudgetsActivity]; [BudgetListFragment.BudgetRecyclerAdapter]; [BudgetListFragment.BudgetViewHolder]; [BudgetListFragment.BudgetsCursorLoader]. LCC (Lack of Component Cohesion) = 0.91
gnucash-android-2.4.1,org.gnucash.android.ui.budget,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.budget; org.gnucash.android.ui.common; org.gnucash.android.ui.budget
gnucash-android-2.4.1,org.gnucash.android.importer,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.export.xml
gnucash-android-2.4.1,org.gnucash.android.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.util; org.gnucash.android.db.adapter; org.gnucash.android.export.ofx; org.gnucash.android.app; org.gnucash.android.ui.util
gnucash-android-2.4.1,org.gnucash.android.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseModel; Split; BudgetAmount; Price; Budget; Account; ScheduledAction; AccountType; Recurrence; Book; Money; Commodity; TransactionType; Transaction; PeriodType]; [Account.OfxAccountType]; [ScheduledAction.ActionType]; [Money.CurrencyMismatchException]; [Commodity.Namespace]. LCC (Lack of Component Cohesion) = 0.26
gnucash-android-2.4.1,org.gnucash.android.model,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.model; org.gnucash.android.ui.util; org.gnucash.android.model
gnucash-android-2.4.1,org.gnucash.android.db,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.importer; org.gnucash.android.export
gnucash-android-2.4.1,org.gnucash.android.db,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MigrationHelper; DatabaseHelper; BookDbHelper; DatabaseSchema]; [DatabaseCursorLoader]; [DatabaseSchema.CommonColumns]; [DatabaseSchema.BookEntry]; [DatabaseSchema.AccountEntry]; [DatabaseSchema.TransactionEntry]; [DatabaseSchema.SplitEntry]; [DatabaseSchema.ScheduledActionEntry]; [DatabaseSchema.CommodityEntry]; [DatabaseSchema.PriceEntry]; [DatabaseSchema.BudgetEntry]; [DatabaseSchema.BudgetAmountEntry]; [DatabaseSchema.RecurrenceEntry]. LCC (Lack of Component Cohesion) = 0.81
gnucash-android-2.4.1,org.gnucash.android.db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.db; org.gnucash.android.importer; org.gnucash.android.db
gnucash-android-2.4.1,org.gnucash.android.db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.db; org.gnucash.android.export; org.gnucash.android.db
gnucash-android-2.4.1,org.gnucash.android.db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.db; org.gnucash.android.util; org.gnucash.android.db
gnucash-android-2.4.1,org.gnucash.android.db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.db; org.gnucash.android.importer; org.gnucash.android.export.xml; org.gnucash.android.db
gnucash-android-2.4.1,org.gnucash.android.db.adapter,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.app; org.gnucash.android.db; org.gnucash.android.util; org.gnucash.android.ui.settings
gnucash-android-2.4.1,org.gnucash.android.db.adapter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RecurrenceDbAdapter; DatabaseAdapter; BudgetsDbAdapter; ScheduledActionDbAdapter; TransactionsDbAdapter; BooksDbAdapter; AccountsDbAdapter; SplitsDbAdapter; PricesDbAdapter; CommoditiesDbAdapter; BudgetAmountsDbAdapter]; [DatabaseAdapter.UpdateMethod]; [BooksDbAdapter.NoActiveBookFoundException]. LCC (Lack of Component Cohesion) = 0.23
gnucash-android-2.4.1,org.gnucash.android.export,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.ui.account; org.gnucash.android.ui.settings
gnucash-android-2.4.1,org.gnucash.android.export,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DropboxHelper; ExportAsyncTask; Exporter; ExportParams; ExportFormat]; [ExportParams.ExportTarget]; [Exporter.ExporterException]. LCC (Lack of Component Cohesion) = 0.43
