Project Name,Package Name,Architecture Smell,Cause of the Smell
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.checkForUpdates; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.mainframe; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.keyslist; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.tempfolderfordecrypted; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.importkey; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.encrypttext; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.getkeypassworddialog; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.encryptbackmultiple; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.tools.singleinstance; org.pgptool.gui.ui.tools; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.autoupdate.impl; org.pgptool.gui.tools; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.mainframe; org.pgptool.gui.ui.historyquicksearch; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.keyslist; org.pgptool.gui.ui.tools.browsefs; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.tools.singleinstance; org.pgptool.gui.config.impl; org.pgptool.gui.tools; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.mainframe; org.pgptool.gui.hintsforusage.ui; org.pgptool.gui.ui.tools; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.ui.mainframe; org.pgptool.gui.ui.tools.linkbutton; org.pgptool.gui.ui.tools; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.app; org.pgptool.gui.ui.root; org.pgptool.gui.hintsforusage.api; org.pgptool.gui.hintsforusage.ui; org.pgptool.gui.ui.tools; org.pgptool.gui.app
pgptool-0.5.9.2,org.pgptool.gui.hintsforusage.api,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.hintsforusage.ui
pgptool-0.5.9.2,org.pgptool.gui.hintsforusage.hints,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BuyMeCoffeeHint]; [MightNeedPublicKeysHint; CreateOrImportPrivateKeyHint]; [PrivateKeyBackupHint]; [PrivateKeyBackupHint.PrivateKeyBackupReminderData]; [PrivateKeyBackupHint.KeyCreatedEvent]; [PrivateKeyBackupHint.PrivateKeyExportedEvent]. LCC (Lack of Component Cohesion) = 0.86
pgptool-0.5.9.2,org.pgptool.gui.hintsforusage.hints,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.hintsforusage.hints; org.pgptool.gui.ui.root; org.pgptool.gui.hintsforusage.hints
pgptool-0.5.9.2,org.pgptool.gui.encryptionparams.api,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.ui.encryptone
pgptool-0.5.9.2,org.pgptool.gui.encryptionparams.api,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.encryptionparams.api; org.pgptool.gui.ui.encryptone; org.pgptool.gui.encryptionparams.api
pgptool-0.5.9.2,org.pgptool.gui.usage.dto,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ApplicationStartUsage]; [EncryptBackAllIterationUsage]; [EncryptTextRecipientsUsage]; [EncryptBackAllUsage]; [KeyRemovedUsage]; [KeyAddedUsage]; [ActionUsage]; [DecryptTextRecipientsIdentifiedUsage]; [KeyRingUsage]; [ApplicationExitUsage]; [DecryptedTextUsage]; [ConfigPairUsage]; [CommandLineArgsUsage]. LCC (Lack of Component Cohesion) = 1.0
pgptool-0.5.9.2,org.pgptool.gui.usage.api,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.ui.tools
pgptool-0.5.9.2,org.pgptool.gui.usage.api,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [UsageEvent]; [UsageLoggerNoOpImpl; UsageLogger; UsageLoggerDelegator; Usage; HasUsageRecordingSetting]; [KeyUsage]; [SubclassAwareJsonSerializationAdapter]. LCC (Lack of Component Cohesion) = 0.5
pgptool-0.5.9.2,org.pgptool.gui.bkgoperation,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ProgressHandlerNoOpImpl; ProgressHandler; Progress; ProgressMonitorRenderer]; [Progress.Updater]; [UserRequestedCancellationException]. LCC (Lack of Component Cohesion) = 0.5
pgptool-0.5.9.2,ru.skarpushin.swingpm.EXPORT.base,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.ui.root
