Project Name,Package Name,Architecture Smell,Cause of the Smell
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.msg; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.visitors; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.pluginmgr; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.bufferio; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.browser; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.indent; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.menu; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.options; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gjt.sp.jedit; org.gjt.sp.jedit.gui; org.jedit.options; org.gjt.sp.jedit
jEdit-5.5.0,org.gjt.sp.jedit.options,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 93
