Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
ganttproject-2.8.11,net.sourceforge.ganttproject,AbstractChartImplementation.ChartSelectionImpl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: isTransactionRunning
ganttproject-2.8.11,net.sourceforge.ganttproject,AbstractChartImplementation.ChartSelectionImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,TaskTreeImageGeneratorExt,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,TaskTreeImageGeneratorExt,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TaskTreeImageGenerator
ganttproject-2.8.11,net.sourceforge.ganttproject,PluginPreferencesImpl,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttOptions,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: x; y; width; height; isMaximized; isloaded; automatic; redline; lockDAVMinutes; undoNumber; xslDir; xslFo; workingDir; myRoleManager; myUIConfig; toolBarPosition; bShowStatusBar; iconSize; ICONS; ICONS_TEXT; TEXT; buttonsshow; FTPUrl; FTPDirectory; FTPUser; FTPPwd; bExportName; bExportComplete; bExportRelations; bExport3DBorders; csvOptions; myGPOptions; myTagDotAttribute_Converter; myDocumentManager; myPluginPreferencesRootNode; myVersion; myPluginOptionsHandler; myContextOption; myCdataBuffer; myContextViewOptions
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttOptions,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 69 public methods
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttOptions.GanttXMLOptionsParser,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: myPluginOptionsHandler; myContextOption; myCdataBuffer; myContextViewOptions
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttOptions.GanttXMLOptionsParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttProject,Feature Envy,The tool detected a instance of this smell because restoreBounds is more interested in members of the type: GanttOptions
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttProject,Feature Envy,The tool detected a instance of this smell because initOptions is more interested in members of the type: GanttOptions
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttProject,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ourExecutor; tree; area; resp; myEditMenu; myProjectMenu; projectDocument; prjInfos; askForSave; isOnlyViewer; myResourceActions; myZoomActions; myTaskManager; myFacadeInvalidator; myUIConfiguration; options; myCachedFacade; myPreviousStates; myStopEditingMouseListener; myGanttChartTabContent; myResourceChartTabContent; myRowHeightAligners; myCalendar; myParserFactory; myHumanResourceManager; myRoleManager; ourQuitCallback; myDefaultColorOption; myQuitEntered; log; logFile; help; version; file
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttProject,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 81 public methods
ganttproject-2.8.11,net.sourceforge.ganttproject,GanttProject,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: OSXAdapter; DesktopIntegration; ResourceLoadGraphicArea; GanttResourcePanel; GanttTree2; GanttGraphicArea; PrintPreview; ExitAction; PrintAction; SaveProjectAction; NewProjectAction; ProjectImportAction; ProjectMenu; ProjectPreviewAction; SaveProjectAsAction; ProjectPropertiesAction; ResourceImportAction; ResourceDeleteAction; ResourceActionSet; GanttTaskPropertiesBean; ProjectSettingsPanel; MainApplication; CommandLineExportApplication. Outgoing dependencies: GanttTree2; GanttGraphicArea; GanttResourcePanel; EditMenu; ProjectMenu; Document; PrjInfos; ResourceActionSet; ZoomActionSet; TaskManager; FacadeInvalidator; UIConfiguration; GanttOptions; TaskContainmentHierarchyFacadeImpl; GanttChartTabContentPanel; ResourceChartTabContentPanel; WeekendCalendarImpl; ParserFactory; HumanResourceManager; RoleManager; DefaultColorOption; TaskManagerConfig; ScrollingManager; ProjectMRUMenu; ViewMenu; TaskTreeUIFacade; HelpMenu; GPToolbar; GPAction; GanttProjectImpl; ChangeValueEvent; UIUtil; ToolbarBuilder; ArtefactAction; TestGanttRolloverButton; Chart; CommandLineExportApplication; ResourceEvent; TaskContainmentHierarchyFacade; UIFacade; Importer; Mediator; GPLogger; CustomColumnsStorage; PrintManager; GanttLanguage; PluginManager; GPVersion; DocumentCreator; DesktopIntegration; OSXAdapter
