Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,GanttTaskPropertiesBean,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,FileChooserPageBase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,NotificationComponent.AnimationView,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,GanttDialogInfo,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: YES_OPTION (62); YES_NO_OPTION (65); YES_NO_CANCEL_OPTION (68)
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,DateIntervalListEditor.DateInterval,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,DateIntervalListEditor.DateIntervalModel,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,DateIntervalListEditor.DefaultDateIntervalModel,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,UIUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FONTAWESOME_FONT (91)
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,UIUtil.DateValidator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,UIUtil.GPDateCellEditor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,UIUtil.MultiscreenFitResult,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui,GanttDialogPerson,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.options,OptionsPageBuilder,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TWO_COLUMN_LAYOUT (76); ONE_COLUMN_LAYOUT (84)
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.options,OptionsPageBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.options,OptionsPageBuilder.LayoutApi,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.options,OptionsPageBuilder.BooleanOptionRadioUi,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.options,OptionsPageBuilder.ColorComponent,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.gui.options,OptionsPageBuilder.I18N,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
