Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ReportIssueDialogBuilder,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DialogBuilder
bitcoin-wallet-6.31,de.schildbach.wallet.ui,AddressBookActivity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractWalletActivity
bitcoin-wallet-6.31,de.schildbach.wallet.ui,AddressBookActivity.TwoFragmentAdapter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: fragmentManager; left; right; currentTransaction; currentPrimaryItem
bitcoin-wallet-6.31,de.schildbach.wallet.ui,AddressBookActivity.TwoFragmentAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,AddressBookActivity.TwoFragmentAdapter,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: fragmentManager; left; right; currentTransaction; currentPrimaryItem
bitcoin-wallet-6.31,de.schildbach.wallet.ui,StickToTopLinearLayoutManager,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletActivity,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 32 methods
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesFragment,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ExchangeRatesAdapter
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesFragment.ViewModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: application; exchangeRates; balance; blockchainState; query
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesFragment.ViewModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesFragment.ViewModel,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: application; exchangeRates; balance; blockchainState; query
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesFragment.ExchangeRatesLiveData,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: loader
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesFragment.ExchangeRatesLiveData,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,AddressAndLabel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: address; label; CREATOR
bitcoin-wallet-6.31,de.schildbach.wallet.ui,SendingAddressesFragment,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): FancyListFragment
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsFragment,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TransactionsAdapter
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ReportIssueViewModel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: application; wallet
